100,0.715635,0.972685,0.907946,0.046145,1.268729,0.933444,19.675959,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.159505,0.893883,0.935658,0.75667,0.178441,0.170474,0.210799,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.949544,0.531872,0.583588,0.220272,0.560134,0.911382,2.414608,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
100,0.151431,0.350388,0.981625,0.145333,6.482323,2.801533,6.754299,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
0,0.063591,0.544084,0.169729,0.826037,8.555995,3.205596,0.658667,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
0,0.618574,0.160279,0.351186,0.019947,0.259111,0.456393,8.035227,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.370638,0.410925,0.59026,0.842539,2.273213,2.050347,1.427404,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.846314,0.720142,0.853387,0.573047,1.008357,1.185027,1.489209,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.413857,0.705049,0.419107,0.70777,0.58699,0.987474,0.584734,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
-100,0.984016,0.738764,0.444226,0.951818,1.331976,2.215126,1.033828,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.572616,0.552089,0.363838,0.364851,0.964153,1.517404,1.513189,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
-100,0.15088,0.164828,0.819529,0.14637,0.915375,0.184105,1.030812,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
100,0.35018,0.405213,0.00664,0.159606,0.018963,0.016388,0.041605,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
100,0.674027,0.596637,0.54745,0.120243,0.812208,0.917561,4.552878,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.879113,0.153773,0.01709,0.416956,5.716949,51.440144,2.108405,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
100,0.203181,0.346391,0.880735,0.893006,4.334726,2.5426,0.986259,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
100,0.888342,0.702872,0.466275,0.818746,0.524883,0.663386,0.569499,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.819762,0.177597,0.77385,0.32523,0.396738,1.831287,0.420276,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
-100,0.430136,0.002557,0.425344,0.64019,168.228195,1.011266,0.671888,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
999,0.891758,0.481954,0.379648,0.209231,0.234628,0.434131,0.551119,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
0,0.231453,0.388721,0.635264,0.620124,1.679482,0.611905,0.626845,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
-100,0.180958,0.899005,0.822584,0.44907,0.201287,0.219987,0.402961,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
-100,0.143421,0.676276,0.149849,0.403421,0.212075,0.957109,0.355514,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.355524,0.031765,0.84392,0.62251,0.089347,0.03764,0.051027,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
-100,0.824053,0.149446,0.818721,0.053019,5.514047,1.006513,15.542473,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
999,0.475283,0.14415,0.178097,0.577839,1.215778,4.008595,3.244519,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
0,0.368995,0.354252,0.28483,0.274635,0.960046,1.243733,1.289904,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.202864,0.323896,0.050768,0.002181,0.01075,0.006733,0.042956,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.220092,0.445823,0.062525,0.203623,0.284083,0.140245,0.30706,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
0,0.292486,0.947142,0.855197,0.690166,3.238244,1.107512,1.372339,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
100,0.618591,0.88788,0.934424,0.38501,1.510569,1.052422,2.427012,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
0,0.911357,0.952317,0.131656,0.154529,1.044944,7.233402,6.162698,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.694201,0.901625,0.006921,0.422729,0.608943,0.468852,61.082363,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.500722,0.479583,0.11523,0.152446,0.304452,0.317872,1.322967,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.69634,0.38302,0.409019,0.672508,0.587384,1.067879,0.608199,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.92651,0.870553,0.318486,0.577271,1.064278,2.909109,1.604983,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
100,0.449679,0.984126,0.44753,0.931527,0.995221,0.454748,0.480426,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.04371,0.49986,0.091052,0.23878,0.087445,0.48006,0.183057,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
-100,0.747751,0.850675,0.158151,0.420698,0.879009,4.728087,1.777404,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
100,0.431299,0.361925,0.995911,0.976393,2.309098,2.751705,1.01999,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
0,0.164999,0.206074,0.648135,0.690892,1.248943,0.317949,0.298272,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
0,0.357616,0.255175,0.020097,0.702964,0.713544,12.697397,0.362998,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.574546,0.027844,0.914548,0.535147,0.931425,19.219486,0.585149,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.561667,0.443496,0.84545,0.876999,1.505252,1.90633,0.964027,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.128567,0.34859,0.760856,0.290724,2.261264,0.833998,0.382101,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.025874,0.234857,0.213808,0.047183,1.823546,0.2009,0.220677,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.281625,0.376377,0.312397,0.574709,1.109266,0.830012,0.543574,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.856862,0.422099,0.68072,0.205879,0.240271,0.487751,0.302443,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
0,0.355668,0.23127,0.750356,0.286924,0.650241,0.308213,0.80603,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
100,0.917901,0.460085,0.206234,0.601565,0.22468,0.448252,0.34283,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
0,0.007733,0.022694,0.804662,0.281012,2.934662,0.028203,0.080758,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
0,0.031407,0.879846,0.185547,0.395086,28.014175,4.741917,2.226973,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.193993,0.598815,0.664381,0.242128,1.248124,0.404345,0.364441,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.341329,0.029451,0.167115,0.381232,0.489602,5.674443,0.438356,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
0,0.141222,0.515793,0.82171,0.391949,3.652353,0.627707,1.315971,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.265088,0.43287,0.745076,0.417833,1.576208,0.965263,0.560793,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.945587,0.70209,0.978959,0.838947,0.887223,1.194928,0.856979,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.79433,0.53122,0.425043,0.413856,0.521012,0.779067,0.973679,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.420485,0.397942,0.961171,0.940045,2.285861,2.415354,1.022473,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.866266,0.575285,0.44886,0.296452,1.505804,1.929927,2.922115,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
100,0.826549,0.331902,0.712102,0.88342,0.861536,2.145518,0.806074,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.028706,0.595987,0.62915,0.923578,32.173687,1.549662,1.467979,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.300574,0.898419,0.961556,0.016459,0.054757,0.018319,0.017117,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
-100,0.447964,0.428723,0.825724,0.437727,1.044879,0.54251,1.023387,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
-100,0.942327,0.008615,0.64118,0.279991,109.385704,1.469675,3.365566,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.754911,0.386561,0.200062,0.066408,0.512062,1.932209,5.820973,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
0,0.884979,0.980283,0.169438,0.529633,1.10769,5.785485,1.850873,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
100,0.968988,0.029985,0.788252,0.280228,0.813479,26.287777,2.812896,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.738373,0.094258,0.350603,0.999749,7.833508,2.106012,0.738559,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
999,0.426613,0.416109,0.816139,0.775953,1.818869,1.864782,0.950761,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.90828,0.645087,0.075569,0.705323,0.776548,1.093377,9.333565,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
-100,0.583537,0.702088,0.573654,0.088115,0.831145,1.017229,6.622444,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
-100,0.470771,0.882018,0.922462,0.031615,0.533743,0.510342,14.890978,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.306687,0.967052,0.748626,0.316008,3.153216,1.291769,3.060217,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
100,0.858217,0.478302,0.863495,0.016791,1.00615,1.805336,51.424664,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.03964,0.79822,0.824538,0.055864,1.409291,0.069986,0.067752,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.857292,0.385759,0.110045,0.619984,0.723189,1.60718,5.633906,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
0,0.907833,0.119957,0.379419,0.168062,0.132135,0.316159,0.713765,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
-100,0.855106,0.334189,0.281605,0.990627,2.55875,3.036542,0.863196,46.153846,341,53.333333,53.333333,16.666667,53.333333,26.415094,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
100,0.026009,0.422641,0.442354,0.679479,17.007803,1.046643,0.65102,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
100,0.693418,0.220922,0.101303,0.746703,0.146092,0.458545,0.135667,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
100,0.376293,0.616829,0.81221,0.655266,2.158453,1.31675,1.239512,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
100,0.590728,0.496314,0.922642,0.874959,1.561875,1.85899,1.054498,76.923077,378,60,60,50,60,24.528302,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.990059,0.345967,0.121085,0.153817,0.155362,0.444602,1.270321,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
0,0.359088,0.246851,0.484929,0.599601,0.687439,0.509046,0.411693,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.676188,0.274724,0.949224,0.902096,1.33409,3.283642,0.950351,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
100,0.685977,0.83187,0.60949,0.18583,0.888499,0.732674,3.279829,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
-100,0.685676,0.902122,0.072777,0.08093,0.76007,9.421545,8.472409,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.382228,0.482943,0.850627,0.471535,1.263495,0.56775,1.024193,61.538462,362,56.666667,56.666667,33.333333,56.666667,24.528302,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
0,0.851928,0.828684,0.069962,0.935689,0.972717,11.84476,0.88564,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
100,0.65702,0.917802,0.515078,0.101731,0.783961,0.561208,5.063156,76.923077,379,60,60,50,60,26.415094,100,65,66.666667,62.5,65,62.5,15.555556,39.370079,33.333333,36.764706,60,32.142857
999,0.631889,0.742925,0.618557,0.116658,0.184618,0.157025,0.188597,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.849632,0.507594,0.2353,0.976611,1.149451,1.924,4.150499,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.080949,0.334777,0.364082,0.915824,11.313602,2.735626,2.515431,76.923077,366,60,60,50,60,24.528302,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
0,0.744546,0.539387,0.406556,0.965667,0.724452,1.326723,0.558565,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
999,0.552788,0.291621,0.441645,0.087023,0.157425,0.29841,0.197042,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
999,0.510011,0.93361,0.201078,0.164596,0.32273,0.176301,0.818567,76.923077,367,60,60,50,60,26.415094,100,90,83.333333,87.5,65,87.5,15.555556,35.433071,30,29.411765,48,30
-100,0.626054,0.473625,0.425913,0.477957,1.321835,1.469912,1.309856,46.153846,340,53.333333,53.333333,16.666667,53.333333,24.528302,50,30,25,25,35,25,13.333333,39.370079,33.333333,35.294118,60,31.428571
0,0.777446,0.244323,0.667819,0.899481,0.314264,0.365853,0.271627,61.538462,363,56.666667,56.666667,33.333333,56.666667,26.415094,75,55,58.333333,62.5,50,50,14.444444,39.370079,33.333333,36.764706,56,30.714286
