75,60,45,3,1350,14.285714,38.888889,14.761904,14.761904,14.761904,659,47.5,47.5,25,47.5,29.62963,44.444444,29.032258,29.032258,46.666667,25.714286,16.666667,16.666667,50,20,16.666667,0,50,25,25,6.896552,0,0,30,25,14.20765,29.53125,21.311475,16.666667,25.724638,26.29108
86,38,86,4,1593.623291,14.285714,50,19.761904,19.761904,19.761904,776,55,52.5,33.333333,55,43.518519,35.555556,45.16129,46.774194,40,24.285714,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,0,8.333333,35,20,20.218579,33.59375,17.213115,16.666667,25,35.211268
91,84,35,3,1470,14.285714,38.888889,14.761904,14.761904,14.761904,659,47.5,47.5,25,47.5,29.62963,40,29.032258,29.032258,43.333333,24.285714,16.666667,16.666667,50,20,16.666667,0,50,25,25,6.896552,3.333333,0,30,25,14.20765,30,21.311475,16.666667,25.724638,26.29108
34,5,71,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,149,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,11.111111,16.666667,11.111111,8.333333,16.666667,8.62069,10,8.333333,5,5,6.010929,4.53125,3.278689,16.666667,4.347826,4.225352
50,40,30,3,600,14.285714,38.888889,14.761904,14.761904,14.761904,661,47.5,47.5,25,47.5,29.62963,40,29.032258,29.032258,50,25.714286,16.666667,16.666667,50,20,16.666667,0,50,25,25,6.896552,3.333333,0,30,30,14.20765,29.6875,21.311475,16.666667,25.724638,26.29108
55,46,11,5,158.745071,14.285714,50,19.761904,19.761904,19.761904,755,55,50,33.333333,55,40.740741,35.555556,38.709677,40.322581,40,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,0,16.666667,35,20,20.218579,34.0625,17.213115,16.666667,25.724638,30.985915
53,54,95,4,1169.245972,14.285714,50,19.761904,19.761904,19.761904,687,55,47.5,33.333333,55,37.037037,31.111111,41.935484,41.935484,43.333333,17.142857,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,15.517241,0,8.333333,35,30,20.218579,28.125,18.852459,16.666667,19.927536,26.29108
81,81,90,2,19608.693359,14.285714,50,16.428571,16.428571,16.428571,758,45,45,33.333333,45,36.111111,35.555556,38.709677,38.709677,30,15.714286,11.111111,16.666667,66.666667,53.333333,44.444444,66.666667,77.777778,50,33.333333,20.689655,20,16.666667,30,25,15.846995,30.46875,25.409836,16.666667,28.623188,31.924883
50,50,50,1,1082.531738,14.285714,38.888889,11.428572,11.428572,11.428572,466,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,10,10.382514,19.21875,13.114754,25,17.028986,17.370892
83,95,95,2,23236.931641,14.285714,50,16.428571,16.428571,16.428571,758,45,45,33.333333,45,36.111111,35.555556,38.709677,38.709677,40,15.714286,16.666667,16.666667,66.666667,50,38.888889,50,66.666667,41.666667,50,20.689655,20,16.666667,30,30,18.032787,30,25.409836,16.666667,28.623188,31.924883
62,62,62,1,1664.500854,14.285714,38.888889,11.428572,11.428572,11.428572,474,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,26.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.53125,13.114754,25,17.028986,17.370892
1,1,1,1,0.433013,14.285714,38.888889,11.428572,11.428572,11.428572,473,37.5,37.5,25,37.5,19.444444,22.222222,16.129032,17.741935,16.666667,11.428571,16.666667,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,16.666667,0,25,25,10.382514,18.59375,20.491803,25,19.202899,14.553991
55,42,27,5,551.180542,14.285714,50,19.761904,19.761904,19.761904,763,55,50,33.333333,55,40.740741,33.333333,41.935484,41.935484,40,22.857143,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,0,16.666667,35,15,20.218579,34.53125,17.213115,16.666667,25.724638,30.985915
50,91,51,4,996.794861,14.285714,50,19.761904,19.761904,19.761904,684,55,47.5,33.333333,55,37.037037,31.111111,41.935484,41.935484,40,17.142857,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,0,8.333333,35,20,20.218579,28.4375,17.213115,16.666667,19.927536,26.29108
12,1,4,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,148,30,20,8.333333,30,0,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,22.222222,33.333333,22.222222,16.666667,0,8.62069,10,8.333333,5,5,2.73224,4.6875,3.278689,16.666667,3.985507,4.225352
22,22,22,1,209.57814,14.285714,38.888889,11.428572,11.428572,11.428572,472,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.6875,13.114754,25,17.028986,17.370892
14,67,14,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,156,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,20,22.222222,33.333333,22.222222,16.666667,16.666667,8.62069,6.666667,8.333333,5,5,4.371585,4.6875,3.278689,16.666667,4.347826,4.225352
52,11,43,5,149.197861,14.285714,50,19.761904,19.761904,19.761904,756,55,50,33.333333,55,40.740741,31.111111,38.709677,40.322581,40,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,20.689655,3.333333,16.666667,35,25,20.218579,34.0625,17.213115,16.666667,25.724638,30.985915
98,25,67,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,149,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,22.222222,33.333333,22.222222,16.666667,0,8.62069,10,8.333333,5,5,2.73224,4.53125,3.278689,16.666667,4.347826,4.225352
25,15,20,3,150,14.285714,38.888889,14.761904,14.761904,14.761904,657,47.5,47.5,25,47.5,29.62963,40,29.032258,29.032258,43.333333,25.714286,11.111111,16.666667,50,20,16.666667,0,50,25,25,8.62069,3.333333,0,30,20,14.20765,29.6875,21.311475,16.666667,25.724638,26.29108
25,22,22,2,1574.974243,14.285714,50,16.428571,16.428571,16.428571,753,45,45,33.333333,45,36.111111,35.555556,38.709677,38.709677,30,15.714286,11.111111,16.666667,66.666667,50,38.888889,50,66.666667,41.666667,50,22.413793,20,16.666667,30,30,18.032787,30.3125,25.409836,16.666667,27.173913,31.924883
53,54,10,4,235.966095,14.285714,50,19.761904,19.761904,19.761904,745,55,50,33.333333,55,39.814815,33.333333,45.16129,45.16129,36.666667,21.428571,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,3.333333,8.333333,35,25,20.218579,31.5625,18.852459,16.666667,24.275362,31.455399
29,20,21,3,210,14.285714,38.888889,14.761904,14.761904,14.761904,659,47.5,47.5,25,47.5,29.62963,46.666667,29.032258,29.032258,43.333333,24.285714,16.666667,16.666667,50,20,16.666667,0,50,25,25,8.62069,0,0,30,25,14.20765,29.6875,22.95082,16.666667,24.275362,26.760563
64,72,72,2,13629.379883,14.285714,50,16.428571,16.428571,16.428571,755,45,45,33.333333,45,36.111111,31.111111,38.709677,38.709677,30,15.714286,11.111111,16.666667,66.666667,50,38.888889,50,66.666667,41.666667,50,20.689655,23.333333,16.666667,30,30,18.032787,30.3125,25.409836,16.666667,28.623188,31.924883
39,39,39,1,658.612305,14.285714,38.888889,11.428572,11.428572,11.428572,467,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,18.90625,13.114754,25,17.028986,17.370892
50,50,50,1,1082.531738,14.285714,38.888889,11.428572,11.428572,11.428572,466,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,10,10.382514,19.21875,13.114754,25,17.028986,17.370892
16,19,85,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,151,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,11.111111,16.666667,11.111111,8.333333,16.666667,8.62069,10,8.333333,5,10,6.010929,4.6875,3.278689,16.666667,4.347826,4.225352
54,85,34,4,378.290894,14.285714,50,19.761904,19.761904,19.761904,740,55,50,33.333333,55,39.814815,37.777778,41.935484,43.548387,36.666667,21.428571,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,3.333333,8.333333,35,20,20.218579,31.25,17.213115,16.666667,25.724638,30.985915
18,26,37,4,192.249832,14.285714,50,19.761904,19.761904,19.761904,694,55,50,33.333333,55,37.037037,31.111111,41.935484,41.935484,33.333333,18.571429,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,15.517241,3.333333,8.333333,35,30,20.218579,28.90625,17.213115,16.666667,21.376812,25.821596
55,41,68,4,1127.313599,14.285714,50,19.761904,19.761904,19.761904,738,55,47.5,33.333333,55,40.740741,37.777778,45.16129,45.16129,40,21.428571,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,3.333333,8.333333,35,15,20.218579,30,17.213115,16.666667,25.724638,30.985915
39,36,15,3,270,14.285714,38.888889,14.761904,14.761904,14.761904,658,47.5,47.5,25,47.5,29.62963,40,29.032258,29.032258,43.333333,25.714286,16.666667,16.666667,50,20,16.666667,0,50,25,25,6.896552,0,0,30,20,14.20765,30.3125,21.311475,16.666667,25,26.29108
29,29,29,1,364.163696,14.285714,38.888889,11.428572,11.428572,11.428572,472,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,26.666667,11.428571,16.666667,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.0625,13.114754,25,17.028986,17.370892
89,59,42,5,1042.86145,14.285714,50,19.761904,19.761904,19.761904,761,55,50,33.333333,55,40.740741,33.333333,41.935484,41.935484,43.333333,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,3.333333,16.666667,35,15,20.218579,34.21875,17.213115,16.666667,25.724638,30.985915
90,66,16,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,150,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,22.222222,33.333333,22.222222,16.666667,0,8.62069,10,8.333333,5,5,2.73224,4.6875,3.278689,16.666667,4.347826,4.225352
61,11,60,3,330,14.285714,38.888889,14.761904,14.761904,14.761904,660,47.5,47.5,25,47.5,29.62963,44.444444,29.032258,29.032258,50,24.285714,16.666667,16.666667,50,20,16.666667,0,50,25,25,8.62069,0,0,30,25,14.20765,30,21.311475,16.666667,24.275362,26.760563
77,38,31,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,148,30,20,8.333333,30,0.925926,0,0,0,0,8.571429,11.111111,16.666667,16.666667,13.333333,22.222222,33.333333,22.222222,16.666667,0,8.62069,10,8.333333,5,10,2.73224,4.375,3.278689,16.666667,4.347826,4.225352
86,50,48,5,1009.998047,14.285714,50,19.761904,19.761904,19.761904,759,55,50,33.333333,55,40.740741,33.333333,41.935484,41.935484,40,21.428571,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,3.333333,16.666667,35,20,20.218579,34.21875,17.213115,16.666667,24.637681,30.985915
23,23,23,1,229.063721,14.285714,38.888889,11.428572,11.428572,11.428572,470,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.375,13.114754,25,17.028986,17.370892
82,21,21,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,149,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,22.222222,33.333333,22.222222,16.666667,0,8.62069,10,8.333333,5,5,2.73224,4.53125,3.278689,16.666667,4.347826,4.225352
64,64,64,1,1773.619995,14.285714,38.888889,11.428572,11.428572,11.428572,472,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,26.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,16.666667,0,25,0,10.382514,19.53125,13.114754,25,17.028986,17.370892
37,37,37,1,592.794373,14.285714,38.888889,11.428572,11.428572,11.428572,469,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,16.666667,0,25,15,10.382514,19.0625,13.114754,25,17.028986,17.370892
87,63,60,3,1890,14.285714,38.888889,14.761904,14.761904,14.761904,660,47.5,47.5,25,47.5,29.62963,44.444444,29.032258,29.032258,50,24.285714,16.666667,16.666667,50,20,16.666667,0,50,25,25,6.896552,0,0,30,25,14.20765,30,21.311475,16.666667,25,26.29108
55,50,10,5,193.664658,14.285714,50,19.761904,19.761904,19.761904,768,55,50,33.333333,55,40.740741,33.333333,41.935484,41.935484,40,22.857143,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,20.689655,3.333333,16.666667,35,20,20.218579,34.84375,17.213115,16.666667,25.724638,30.985915
25,68,0,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,155,30,20,8.333333,30,3.703704,0,0,0,0,8.571429,11.111111,16.666667,16.666667,20,22.222222,33.333333,22.222222,16.666667,16.666667,8.62069,6.666667,8.333333,5,5,4.371585,4.21875,3.278689,16.666667,4.347826,4.225352
57,96,96,2,17863.582031,14.285714,50,16.428571,16.428571,16.428571,760,45,45,33.333333,45,36.111111,31.111111,38.709677,38.709677,33.333333,15.714286,16.666667,16.666667,66.666667,50,38.888889,50,66.666667,41.666667,50,20.689655,30,16.666667,30,30,18.032787,30.46875,25.409836,16.666667,28.623188,31.924883
47,29,59,4,638.24762,14.285714,50,19.761904,19.761904,19.761904,743,55,50,33.333333,55,40.740741,37.777778,45.16129,45.16129,50,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,0,8.333333,35,25,20.218579,30.15625,17.213115,16.666667,25.724638,30.985915
30,30,28,2,2567.127686,14.285714,50,16.428571,16.428571,16.428571,756,45,45,33.333333,45,36.111111,35.555556,38.709677,38.709677,40,15.714286,16.666667,16.666667,66.666667,53.333333,44.444444,66.666667,77.777778,50,33.333333,22.413793,20,16.666667,30,30,15.846995,30.15625,25.409836,16.666667,26.449275,31.924883
27,27,27,1,315.66626,14.285714,38.888889,11.428572,11.428572,11.428572,472,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,26.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.21875,13.114754,25,17.028986,17.370892
72,66,23,5,714.64679,14.285714,50,19.761904,19.761904,19.761904,771,55,52.5,33.333333,55,40.740741,33.333333,41.935484,41.935484,36.666667,24.285714,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,0,16.666667,35,25,20.218579,35.46875,17.213115,16.666667,25.724638,30.985915
78,83,78,4,2683.543213,14.285714,50,19.761904,19.761904,19.761904,724,55,50,33.333333,55,39.814815,33.333333,41.935484,43.548387,36.666667,22.857143,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,6.666667,8.333333,35,15,20.218579,31.40625,17.213115,16.666667,20.652174,30.046948
39,63,39,4,686.214233,14.285714,50,19.761904,19.761904,19.761904,727,55,52.5,33.333333,55,38.888889,37.777778,41.935484,43.548387,40,21.428571,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,0,8.333333,35,25,20.218579,31.40625,17.213115,16.666667,20.652174,30.046948
49,79,83,4,1833.946533,14.285714,50,19.761904,19.761904,19.761904,681,55,47.5,33.333333,55,37.037037,20,41.935484,41.935484,33.333333,20,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,15.517241,3.333333,8.333333,35,10,20.218579,28.59375,17.213115,16.666667,21.014493,25.821596
50,50,50,1,1082.531738,14.285714,38.888889,11.428572,11.428572,11.428572,467,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,16.666667,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,10,10.382514,19.21875,13.114754,25,17.028986,17.370892
56,71,54,4,1446.734253,14.285714,50,19.761904,19.761904,19.761904,738,55,50,33.333333,55,40.740741,33.333333,45.16129,45.16129,36.666667,21.428571,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,3.333333,8.333333,35,35,20.218579,30.9375,17.213115,16.666667,23.188406,30.985915
7,7,7,1,21.217623,14.285714,38.888889,11.428572,11.428572,11.428572,470,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.375,13.114754,25,17.028986,17.370892
83,82,48,4,1842.19873,14.285714,50,19.761904,19.761904,19.761904,790,55,52.5,33.333333,55,45.37037,40,48.387097,48.387097,40,22.857143,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,12.068966,0,8.333333,35,10,20.218579,33.125,18.852459,16.666667,27.173913,36.619718
82,80,18,3,720,14.285714,38.888889,14.761904,14.761904,14.761904,655,47.5,47.5,25,47.5,29.62963,46.666667,29.032258,29.032258,43.333333,24.285714,16.666667,16.666667,50,20,16.666667,0,50,25,25,6.896552,0,0,30,10,14.20765,30,21.311475,16.666667,24.637681,26.29108
30,30,5,2,1902.318604,14.285714,50,16.428571,16.428571,16.428571,757,45,45,33.333333,45,36.111111,26.666667,38.709677,38.709677,33.333333,15.714286,16.666667,16.666667,66.666667,53.333333,44.444444,66.666667,77.777778,50,33.333333,20.689655,20,16.666667,30,20,15.846995,31.09375,25.409836,16.666667,27.898551,31.924883
55,55,55,1,1309.863403,14.285714,38.888889,11.428572,11.428572,11.428572,473,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.84375,13.114754,25,17.028986,17.370892
10,35,92,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,149,30,20,8.333333,30,0.925926,0,0,0,0,8.571429,11.111111,16.666667,16.666667,13.333333,11.111111,16.666667,11.111111,8.333333,16.666667,8.62069,10,8.333333,5,5,6.010929,4.6875,3.278689,16.666667,4.347826,4.225352
57,57,57,1,1406.858276,14.285714,38.888889,11.428572,11.428572,11.428572,468,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,11.111111,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,25,10.382514,19.0625,13.114754,25,17.028986,17.370892
80,92,26,4,980.403503,14.285714,50,19.761904,19.761904,19.761904,755,55,52.5,33.333333,55,39.814815,40,45.16129,45.16129,43.333333,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,0,8.333333,35,30,20.218579,32.03125,17.213115,16.666667,25.724638,30.985915
31,25,9,5,71.777435,14.285714,50,19.761904,19.761904,19.761904,755,55,52.5,33.333333,55,39.814815,40,38.709677,40.322581,43.333333,20,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,0,16.666667,35,20,20.218579,33.75,17.213115,16.666667,25.724638,30.985915
35,58,58,2,6593.553223,14.285714,50,16.428571,16.428571,16.428571,757,45,45,33.333333,45,36.111111,31.111111,38.709677,38.709677,40,15.714286,16.666667,16.666667,66.666667,50,38.888889,50,66.666667,41.666667,50,20.689655,20,16.666667,30,30,18.032787,30.15625,25.409836,16.666667,28.623188,31.924883
0,9,3,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,149,30,20,8.333333,30,0,0,0,0,0,8.571429,11.111111,16.666667,16.666667,20,22.222222,33.333333,22.222222,16.666667,16.666667,6.896552,10,8.333333,5,10,4.371585,4.21875,3.278689,16.666667,3.26087,4.225352
85,13,84,3,546,14.285714,38.888889,14.761904,14.761904,14.761904,655,47.5,47.5,25,47.5,29.62963,40,29.032258,29.032258,43.333333,25.714286,16.666667,16.666667,50,20,16.666667,0,50,25,25,8.62069,0,0,30,15,14.20765,30,21.311475,16.666667,24.275362,26.760563
10,10,96,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,148,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,11.111111,16.666667,11.111111,8.333333,16.666667,8.62069,6.666667,8.333333,5,5,6.010929,4.53125,3.278689,16.666667,4.347826,4.225352
54,10,51,5,219.595078,14.285714,50,19.761904,19.761904,19.761904,762,55,50,33.333333,55,40.740741,28.888889,41.935484,41.935484,40,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,20.689655,3.333333,16.666667,35,20,20.218579,34.84375,17.213115,16.666667,25,30.985915
83,83,2,2,13943.74707,14.285714,50,16.428571,16.428571,16.428571,750,45,45,33.333333,45,36.111111,31.111111,35.483871,37.096774,30,15.714286,16.666667,16.666667,66.666667,53.333333,44.444444,66.666667,77.777778,50,33.333333,22.413793,20,16.666667,30,35,15.846995,30,25.409836,16.666667,27.898551,31.924883
73,48,55,3,1320,14.285714,38.888889,14.761904,14.761904,14.761904,662,47.5,47.5,25,47.5,29.62963,44.444444,29.032258,29.032258,43.333333,25.714286,11.111111,16.666667,50,20,16.666667,0,50,25,25,8.62069,6.666667,0,30,20,14.20765,30,21.311475,16.666667,25.724638,26.29108
98,74,39,5,1226.299316,14.285714,50,19.761904,19.761904,19.761904,765,55,52.5,33.333333,55,40.740741,33.333333,41.935484,41.935484,43.333333,20,11.111111,16.666667,66.666667,20,16.666667,0,50,25,25,18.965517,0,16.666667,35,25,20.218579,34.6875,17.213115,16.666667,25.724638,30.985915
98,98,98,1,4158.653809,14.285714,38.888889,11.428572,11.428572,11.428572,467,37.5,37.5,25,37.5,17.592593,26.666667,19.354839,19.354839,16.666667,11.428571,16.666667,16.666667,50,26.666667,16.666667,0,55.555556,33.333333,25,12.068966,6.666667,0,25,0,10.382514,19.53125,13.114754,25,17.028986,17.370892
42,38,43,4,692.694763,14.285714,50,19.761904,19.761904,19.761904,735,55,50,33.333333,55,40.740741,33.333333,45.16129,45.16129,36.666667,21.428571,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,6.666667,8.333333,35,25,20.218579,30,17.213115,16.666667,23.913043,31.455399
94,14,48,-1,0,14.285714,16.666667,11.428572,11.428572,11.428572,152,30,20,8.333333,30,0.925926,0,0,0,3.333333,8.571429,11.111111,16.666667,16.666667,13.333333,22.222222,33.333333,22.222222,16.666667,0,8.62069,10,8.333333,5,5,2.73224,5,3.278689,16.666667,4.347826,4.225352
79,1,79,4,0,14.285714,50,19.761904,19.761904,19.761904,644,55,47.5,33.333333,55,32.407407,42.222222,24.193548,29.032258,40,20,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,15.517241,3.333333,8.333333,35,20,20.218579,25.625,23.770492,16.666667,18.478261,28.638498
81,19,69,5,495.681335,14.285714,50,19.761904,19.761904,19.761904,758,55,50,33.333333,55,40.740741,33.333333,41.935484,41.935484,36.666667,21.428571,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,20.689655,0,16.666667,35,20,20.218579,33.75,17.213115,16.666667,25.724638,30.985915
33,61,44,4,704.840393,14.285714,50,19.761904,19.761904,19.761904,688,55,47.5,33.333333,55,37.037037,33.333333,41.935484,41.935484,33.333333,18.571429,16.666667,16.666667,66.666667,20,16.666667,0,50,25,25,13.793103,0,8.333333,35,30,20.218579,28.28125,17.213115,16.666667,21.376812,25.821596
